ID,Set,Treatment,Contaminated,Date,Days,Stage,Week
07052024044,07052024,Co_Inoc,no,20240711,44,2C,6
07052024045,07052024,Co_Inoc,no,20240711,44,2D,6
07052024046,07052024,Co_Inoc,no,20240711,44,2D,6
07052024047,07052024,Co_Inoc,no,20240711,44,2C,6
07052024048,07052024,Co_Inoc,no,20240711,44,1B,6
07052024001,07052024,Control,yes,20240716,49,2D,6
07052024002,07052024,Control,no,20240716,49,3A,6
07052024003,07052024,Control,no,20240716,49,3A,6
07052024005,07052024,Control,no,20240716,49,2D,6
07052024006,07052024,Control,no,20240716,49,1D,6
07052024007,07052024,Control,no,20240716,49,1D,6
07052024008,07052024,Control,no,20240716,49,2B,6
07052024009,07052024,Control,no,20240716,49,1D,6
07052024010,07052024,Control,no,20240716,49,2D,6
07052024011,07052024,Control,no,20240716,49,3A,6
07052024012,07052024,Control,no,20240716,49,2D,6
07052024013,07052024,Ceno,no,20240716,49,2D,6
07052024014,07052024,Ceno,no,20240716,49,2B,6
07052024015,07052024,Ceno,no,20240716,49,1A,6
07052024016,07052024,Ceno,no,20240716,49,2B,6
07052024017,07052024,Ceno,no,20240716,49,2B,6
07052024018,07052024,Ceno,no,20240716,49,2B,6
07052024019,07052024,Ceno,no,20240716,49,2A,6
07052024020,07052024,Ceno,no,20240716,49,2A,6
07052024021,07052024,Ceno,no,20240716,49,2A,6
07052024022,07052024,Ceno,no,20240716,49,1B,6
07052024023,07052024,Ceno,no,20240716,49,2C,6
07052024024,07052024,Ceno,no,20240716,49,2A,6
07052024025,07052024,Pilo,no,20240716,49,2D,6
07052024026,07052024,Pilo,no,20240716,49,3A,6
07052024027,07052024,Pilo,no,20240716,49,3A,6
07052024028,07052024,Pilo,no,20240716,49,3A,6
07052024029,07052024,Pilo,no,20240716,49,3A,6
07052024030,07052024,Pilo,no,20240716,49,3A,6
07052024031,07052024,Pilo,no,20240716,49,3A,6
07052024032,07052024,Pilo,no,20240716,49,2D,6
07052024033,07052024,Pilo,no,20240716,49,3A,6
07052024035,07052024,Pilo,no,20240716,49,2D,6
07052024036,07052024,Pilo,no,20240716,49,2B,6
07052024037,07052024,Co_Inoc,no,20240716,49,2A,6
07052024038,07052024,Co_Inoc,no,20240716,49,2A,6
07052024039,07052024,Co_Inoc,no,20240716,49,2C,6
07052024040,07052024,Co_Inoc,no,20240716,49,2D,6
07052024041,07052024,Co_Inoc,no,20240716,49,2B,6
07052024042,07052024,Co_Inoc,no,20240716,49,2D,6
07052024043,07052024,Co_Inoc,no,20240716,49,3A,6
07052024044,07052024,Co_Inoc,no,20240716,49,2D,6
07052024045,07052024,Co_Inoc,no,20240716,49,2D,6
07052024046,07052024,Co_Inoc,no,20240716,49,2D,6
07052024047,07052024,Co_Inoc,no,20240716,49,2C,6
07052024048,07052024,Co_Inoc,no,20240716,49,1B,6
07052024001,07052024,Control,yes,20240718,51,2D,7
07052024002,07052024,Control,no,20240718,51,3A,7
07052024003,07052024,Control,no,20240718,51,3A,7
07052024005,07052024,Control,no,20240718,51,2D,7
07052024006,07052024,Control,no,20240718,51,1D,7
07052024007,07052024,Control,no,20240718,51,1D,7
07052024008,07052024,Control,no,20240718,51,2B,7
07052024009,07052024,Control,no,20240718,51,1D,7
07052024010,07052024,Control,no,20240718,51,2D,7
07052024011,07052024,Control,no,20240718,51,3A,7
07052024012,07052024,Control,no,20240718,51,2D,7
07052024013,07052024,Ceno,no,20240718,51,2D,7
07052024014,07052024,Ceno,no,20240718,51,2B,7
07052024015,07052024,Ceno,no,20240718,51,1A,7
07052024016,07052024,Ceno,no,20240718,51,2B,7
07052024017,07052024,Ceno,no,20240718,51,2B,7
07052024018,07052024,Ceno,no,20240718,51,2B,7
07052024019,07052024,Ceno,no,20240718,51,2A,7
07052024020,07052024,Ceno,no,20240718,51,2A,7
07052024021,07052024,Ceno,no,20240718,51,2B,7
07052024022,07052024,Ceno,no,20240718,51,1B,7
07052024023,07052024,Ceno,no,20240718,51,2C,7
07052024024,07052024,Ceno,no,20240718,51,2A,7
07052024025,07052024,Pilo,no,20240718,51,3A,7
07052024026,07052024,Pilo,no,20240718,51,3A,7
07052024027,07052024,Pilo,no,20240718,51,3A,7
07052024028,07052024,Pilo,no,20240718,51,3A,7
07052024029,07052024,Pilo,no,20240718,51,3A,7
07052024030,07052024,Pilo,no,20240718,51,3A,7
07052024031,07052024,Pilo,no,20240718,51,3A,7
07052024032,07052024,Pilo,no,20240718,51,2D,7
07052024033,07052024,Pilo,no,20240718,51,3A,7
07052024035,07052024,Pilo,no,20240718,51,2D,7
07052024036,07052024,Pilo,no,20240718,51,2B,7
07052024037,07052024,Co_Inoc,no,20240718,51,2A,7
07052024038,07052024,Co_Inoc,no,20240718,51,2A,7
07052024039,07052024,Co_Inoc,no,20240718,51,2D,7
07052024040,07052024,Co_Inoc,no,20240718,51,2D,7
07052024041,07052024,Co_Inoc,no,20240718,51,2B,7
07052024042,07052024,Co_Inoc,no,20240718,51,2D,7
07052024043,07052024,Co_Inoc,no,20240718,51,3A,7
07052024044,07052024,Co_Inoc,no,20240718,51,2D,7
07052024045,07052024,Co_Inoc,no,20240718,51,3A,7
07052024046,07052024,Co_Inoc,no,20240718,51,2D,7
07052024047,07052024,Co_Inoc,no,20240718,51,2C,7
07052024048,07052024,Co_Inoc,no,20240718,51,1B,7
07052024001,07052024,Control,yes,20240723,56,3A,7
07052024002,07052024,Control,no,20240723,56,3A,7
07052024003,07052024,Control,no,20240723,56,3A,7
07052024005,07052024,Control,no,20240723,56,3A,7
07052024006,07052024,Control,no,20240723,56,2A,7
07052024007,07052024,Control,no,20240723,56,2B,7
07052024008,07052024,Control,no,20240723,56,2B,7
07052024009,07052024,Control,no,20240723,56,2A,7
07052024010,07052024,Control,no,20240723,56,2D,7
07052024011,07052024,Control,no,20240723,56,3B,7
07052024012,07052024,Control,no,20240723,56,3A,7
07052024013,07052024,Ceno,no,20240723,56,3A,7
07052024014,07052024,Ceno,no,20240723,56,2B,7
07052024015,07052024,Ceno,no,20240723,56,1B,7
07052024016,07052024,Ceno,no,20240723,56,2B,7
07052024017,07052024,Ceno,no,20240723,56,2B,7
07052024018,07052024,Ceno,no,20240723,56,2B,7
07052024019,07052024,Ceno,no,20240723,56,2B,7
07052024020,07052024,Ceno,no,20240723,56,2B,7
07052024021,07052024,Ceno,no,20240723,56,2B,7
07052024022,07052024,Ceno,no,20240723,56,1B,7
07052024023,07052024,Ceno,no,20240723,56,2D,7
07052024024,07052024,Ceno,no,20240723,56,2B,7
07052024025,07052024,Pilo,no,20240723,56,3A,7
07052024026,07052024,Pilo,no,20240723,56,3A,7
07052024027,07052024,Pilo,no,20240723,56,3A,7
07052024028,07052024,Pilo,no,20240723,56,3B,7
07052024029,07052024,Pilo,no,20240723,56,3B,7
07052024030,07052024,Pilo,no,20240723,56,3A,7
07052024031,07052024,Pilo,no,20240723,56,3A,7
07052024032,07052024,Pilo,no,20240723,56,3A,7
07052024033,07052024,Pilo,no,20240723,56,3A,7
07052024035,07052024,Pilo,no,20240723,56,2D,7
07052024036,07052024,Pilo,no,20240723,56,2B,7
07052024037,07052024,Co_Inoc,no,20240723,56,2A,7
07052024038,07052024,Co_Inoc,no,20240723,56,2B,7
07052024039,07052024,Co_Inoc,no,20240723,56,3A,7
07052024040,07052024,Co_Inoc,no,20240723,56,3A,7
07052024041,07052024,Co_Inoc,no,20240723,56,2B,7
07052024042,07052024,Co_Inoc,no,20240723,56,3A,7
07052024043,07052024,Co_Inoc,no,20240723,56,3A,7
07052024044,07052024,Co_Inoc,no,20240723,56,2D,7
07052024045,07052024,Co_Inoc,no,20240723,56,3A,7
07052024046,07052024,Co_Inoc,no,20240723,56,3A,7
07052024047,07052024,Co_Inoc,no,20240723,56,2D,7
07052024048,07052024,Co_Inoc,no,20240723,56,1B,7
07052024001,07052024,Control,yes,20240725,58,3A,8
07052024002,07052024,Control,no,20240725,58,3A,8
07052024003,07052024,Control,no,20240725,58,3A,8
07052024005,07052024,Control,no,20240725,58,3A,8
07052024006,07052024,Control,no,20240725,58,2A,8
07052024007,07052024,Control,no,20240725,58,2B,8
07052024008,07052024,Control,no,20240725,58,2B,8
07052024009,07052024,Control,no,20240725,58,2A,8
07052024010,07052024,Control,no,20240725,58,2D,8
07052024011,07052024,Control,no,20240725,58,3B,8
07052024012,07052024,Control,no,20240725,58,3A,8
07052024013,07052024,Ceno,no,20240725,58,3A,8
07052024014,07052024,Ceno,no,20240725,58,2B,8
07052024015,07052024,Ceno,no,20240725,58,1B,8
07052024016,07052024,Ceno,no,20240725,58,2B,8
07052024017,07052024,Ceno,no,20240725,58,2B,8
07052024018,07052024,Ceno,no,20240725,58,2B,8
07052024019,07052024,Ceno,no,20240725,58,2B,8
07052024020,07052024,Ceno,no,20240725,58,2B,8
07052024021,07052024,Ceno,no,20240725,58,2C,8
07052024022,07052024,Ceno,no,20240725,58,1B,8
07052024023,07052024,Ceno,no,20240725,58,2D,8
07052024024,07052024,Ceno,no,20240725,58,2B,8
07052024025,07052024,Pilo,no,20240725,58,3A,8
07052024026,07052024,Pilo,no,20240725,58,3A,8
07052024027,07052024,Pilo,no,20240725,58,3A,8
07052024028,07052024,Pilo,no,20240725,58,3B,8
07052024029,07052024,Pilo,no,20240725,58,3B,8
07052024030,07052024,Pilo,no,20240725,58,3A,8
07052024031,07052024,Pilo,no,20240725,58,3B,8
07052024032,07052024,Pilo,no,20240725,58,3A,8
07052024033,07052024,Pilo,no,20240725,58,3A,8
07052024035,07052024,Pilo,no,20240725,58,2D,8
07052024036,07052024,Pilo,no,20240725,58,2B,8
07052024037,07052024,Co_Inoc,no,20240725,58,2B,8
07052024038,07052024,Co_Inoc,no,20240725,58,2B,8
07052024039,07052024,Co_Inoc,no,20240725,58,3B,8
07052024040,07052024,Co_Inoc,no,20240725,58,3A,8
07052024041,07052024,Co_Inoc,no,20240725,58,2B,8
07052024042,07052024,Co_Inoc,no,20240725,58,3A,8
07052024043,07052024,Co_Inoc,no,20240725,58,3A,8
07052024044,07052024,Co_Inoc,no,20240725,58,2D,8
07052024045,07052024,Co_Inoc,no,20240725,58,3A,8
07052024046,07052024,Co_Inoc,no,20240725,58,3A,8
07052024047,07052024,Co_Inoc,no,20240725,58,2D,8
07052024048,07052024,Co_Inoc,no,20240725,58,1B,8
